1	Q026_00001				483	2027
1	Q026_00002				2056	3159
1	Q026_00003				3169	4278
1	Q026_00004				4275	6695
1	Q026_00005				7007	7780
1	Q026_00006				7792	8328
1	Q026_00007				8660	10366
1	Q026_00008				10423	12480
1	Q026_00009				12477	13424
1	Q026_00010				13529	14080
1	Q026_00011				14224	15111
1	Q026_00012				15191	15457
1	Q026_00013				15604	16257
1	Q026_00014				16323	16595
1	Q026_00015				16888	17205
1	Q026_00016				17354	18727
1	Q026_00017				18755	20059
1	Q026_00018				20056	21000
1	Q026_00019				21055	21561
1	Q026_00020				21700	22725
1	Q026_00021				22860	23927
1	Q026_00022				23968	24525
1	Q026_00023				24535	25512
1	Q026_00024				25703	26620
1	Q026_00025				26678	27502
1	Q026_00026				27613	28599
1	Q026_00027				28580	29866
1	Q026_00028				30118	30465
1	Q026_00029				30469	32022
1	Q026_00030				32027	32950
1	Q026_00031				32967	34478
1	Q026_00032				34606	35505
1	Q026_00033				35516	35893
1	Q026_00034				35872	36237
1	Q026_00035				36245	36868
1	Q026_00036				37054	37860
1	Q026_00037				37857	39065
1	Q026_00038				39169	40056
1	Q026_00039				40157	40372
1	Q026_00040				40562	40783
1	Q026_00041				41080	41571
1	Q026_00042				41568	42767
1	Q026_00043				42880	43834
1	Q026_00044				45431	46590
1	Q026_00045				55959	60241
1	Q026_00046				66871	70674
1	Q026_00047				71847	74918
1	Q026_00048				75551	76252
1	Q026_00049				76786	76941
1	Q026_00050				77140	77535
1	Q026_00051				77800	79053
1	Q026_00052				79050	79181
1	Q026_00053				79373	80746
1	Q026_00054				81242	81928
1	Q026_00055				81959	82312
1	Q026_00056				82309	82974
1	Q026_00057				82989	83372
1	Q026_00058				83654	85315
1	Q026_00059				85925	86065
1	Q026_00060				86127	86264
1	Q026_00061				86890	88722
1	Q026_00062				88775	89203
1	Q026_00063				89411	89959
1	Q026_00064				89998	90504
1	Q026_00065				90570	91490
1	Q026_00066				91598	92485
1	Q026_00067				92548	93252
1	Q026_00068				93366	93791
1	Q026_00069				93902	94135
1	Q026_00070				94147	94584
1	Q026_00071				94641	95057
1	Q026_00072				95149	96276
1	Q026_00073				96284	97267
1	Q026_00074				97300	97965
1	Q026_00075				97958	98500
1	Q026_00076				98578	100623
1	Q026_00077				100620	100895
1	Q026_00078				100984	102042
1	Q026_00079				102272	103186
1	Q026_00080				103248	104960
1	Q026_00081				104953	106152
1	Q026_00082				106152	106871
1	Q026_00083				106868	109966
1	Q026_00084				109974	110702
1	Q026_00085				110712	111392
1	Q026_00086				111389	114919
1	Q026_00087				114916	116265
1	Q026_00088				116272	117606
1	Q026_00089				117622	118086
1	Q026_00090				118131	119606
1	Q026_00091				119974	121008
1	Q026_00092				121097	121615
1	Q026_00093				121628	123124
1	Q026_00094				123200	123688
1	Q026_00095				123916	124701
1	Q026_00096				124703	125212
1	Q026_00097				125209	127068
1	Q026_00098				127032	128078
1	Q026_00099				128071	130779
1	Q026_00100				130817	132757
1	Q026_00101				132872	133156
1	Q026_00102				133153	134445
1	Q026_00103				134461	134895
1	Q026_00104				135149	136356
1	Q026_00105				136457	138328
1	Q026_00106				138356	138805
1	Q026_00107				138822	139934
1	Q026_00108				139931	140968
1	Q026_00109				140969	141916
1	Q026_00110				141927	142841
1	Q026_00111				142848	144080
1	Q026_00112				144456	145184
1	Q026_00113				145395	146966
