1	Q018_00001				483	2027
1	Q018_00002				2056	3159
1	Q018_00003				3169	4278
1	Q018_00004				4275	6695
1	Q018_00005				7007	7780
1	Q018_00006				7792	8328
1	Q018_00007				8660	10366
1	Q018_00008				10423	12480
1	Q018_00009				12477	13424
1	Q018_00010				13529	14080
1	Q018_00011				14224	15111
1	Q018_00012				15196	15462
1	Q018_00013				15609	16262
1	Q018_00014				16324	16596
1	Q018_00015				16889	17206
1	Q018_00016				17355	18728
1	Q018_00017				18756	20060
1	Q018_00018				20057	21001
1	Q018_00019				21056	21562
1	Q018_00020				21701	22726
1	Q018_00021				22861	23949
1	Q018_00022				23990	24547
1	Q018_00023				24557	25534
1	Q018_00024				25725	26642
1	Q018_00025				26700	27524
1	Q018_00026				27635	28621
1	Q018_00027				28602	29888
1	Q018_00028				29885	30487
1	Q018_00029				30491	32044
1	Q018_00030				32049	32972
1	Q018_00031				32989	34500
1	Q018_00032				34628	35527
1	Q018_00033				35538	35915
1	Q018_00034				35894	36259
1	Q018_00035				36267	36890
1	Q018_00036				37076	37882
1	Q018_00037				37879	39087
1	Q018_00038				39191	40078
1	Q018_00039				40179	40394
1	Q018_00040				40584	40805
1	Q018_00041				41102	42790
1	Q018_00042				42903	53435
1	Q018_00043				53669	53782
1	Q018_00044				55372	55767
1	Q018_00045				56032	57285
1	Q018_00046				57282	57413
1	Q018_00047				57605	58978
1	Q018_00048				59474	60160
1	Q018_00049				60191	60544
1	Q018_00050				60541	61206
1	Q018_00051				61221	61604
1	Q018_00052				61886	63547
1	Q018_00053				64157	64297
1	Q018_00054				64359	64496
1	Q018_00055				65122	66954
1	Q018_00056				67007	67435
1	Q018_00057				67643	68191
1	Q018_00058				68230	68589
1	Q018_00059				68802	69722
1	Q018_00060				69830	70717
1	Q018_00061				70780	71484
1	Q018_00062				71598	72023
1	Q018_00063				72134	72367
1	Q018_00064				72379	72816
1	Q018_00065				72873	73289
1	Q018_00066				73381	74508
1	Q018_00067				74516	75499
1	Q018_00068				75532	76197
1	Q018_00069				76190	76732
1	Q018_00070				76810	78855
1	Q018_00071				78852	79127
1	Q018_00072				79216	80274
1	Q018_00073				80504	81418
1	Q018_00074				81480	83192
1	Q018_00075				83185	84384
1	Q018_00076				84384	85103
1	Q018_00077				85100	88198
1	Q018_00078				88206	88934
1	Q018_00079				88944	89624
1	Q018_00080				89621	93151
1	Q018_00081				93148	94497
1	Q018_00082				94504	95838
1	Q018_00083				95854	96318
1	Q018_00084				96363	97844
1	Q018_00085				98212	99246
1	Q018_00086				99335	99853
1	Q018_00087				99866	101362
1	Q018_00088				101438	101926
1	Q018_00089				102154	102939
1	Q018_00090				102941	103450
1	Q018_00091				103447	105306
1	Q018_00092				105270	106316
1	Q018_00093				106309	109017
1	Q018_00094				109055	110995
1	Q018_00095				111110	111394
1	Q018_00096				111391	112683
1	Q018_00097				112699	113133
1	Q018_00098				113387	115612
1	Q018_00099				115640	116089
1	Q018_00100				116106	117218
1	Q018_00101				117215	118252
1	Q018_00102				118252	119412
1	Q018_00103				119434	120354
1	Q018_00104				120336	121583
1	Q018_00105				121959	122687
1	Q018_00106				122898	124469
1	Q018_00107				124456	125094
1	Q018_00108				125490	126590
1	Q018_00109				126600	128192
1	Q018_00110				128203	128757
1	Q018_00111				128768	129655
1	Q018_00112				129671	129880
1	Q018_00113				129896	130690
1	Q018_00114				130665	131243
1	Q018_00115				131308	132381
1	Q018_00116				132407	133321
1	Q018_00117				133347	133982
1	Q018_00118				134017	134469
1	Q018_00119				134601	135074
1	Q018_00120				135331	136059
1	Q018_00121				136084	136671
1	Q018_00122				136916	138250
1	Q018_00123				138299	138985
1	Q018_00124				139086	139820
1	Q018_00125				140000	140410
1	Q018_00126				140442	141350
1	Q018_00127				141650	141931
1	Q018_00128				141928	142155
1	Q018_00129				142331	142951
1	Q018_00130				143052	143552
1	Q018_00131				143625	143966
1	Q018_00132				144048	145475
1	Q018_00133				145644	147137
1	Q018_00134				147221	147508
1	Q018_00135				147508	148854
1	Q018_00136				148989	149906
1	Q018_00137				150019	151317
1	Q018_00138				151556	152440
1	Q018_00139				152500	154071
1	Q018_00140				154071	155168
1	Q018_00141				155190	156116
1	Q018_00142				156281	156844
1	Q018_00143				156989	158554
1	Q018_00144				158634	159707
1	Q018_00145				159988	161337
1	Q018_00146				161445	162497
1	Q018_00147				162525	163151
1	Q018_00148				163273	163788
1	Q018_00149				164026	165123
1	Q018_00150				165196	166158
1	Q018_00151				166263	167213
1	Q018_00152				167368	167955
1	Q018_00153				167952	168947
1	Q018_00154				169095	171482
1	Q018_00155				171768	172685
1	Q018_00156				172820	173539
1	Q018_00157				173550	174155
1	Q018_00158				174362	175201
1	Q018_00159				175402	176505
1	Q018_00160				176502	177572
1	Q018_00161				177569	180616
1	Q018_00162				180815	181753
1	Q018_00163				181869	182054
1	Q018_00164				182641	183975
1	Q018_00165				184004	184801
1	Q018_00166				184879	186495
1	Q018_00167				187167	188003
1	Q018_00168				188245	189651
1	Q018_00169				189744	190409
1	Q018_00170				190415	191005
1	Q018_00171				191012	191839
1	Q018_00172				191846	192226
1	Q018_00173				192253	192795
1	Q018_00174				192804	194795
1	Q018_00175				195059	196108
1	Q018_00176				196128	196730
1	Q018_00177				196736	197578
1	Q018_00178				197648	199687
1	Q018_00179				199723	200208
1	Q018_00180				200195	202114
1	Q018_00181				202142	202507
1	Q018_00182				202705	203877
1	Q018_00183				204070	205002
1	Q018_00184				205119	205871
1	Q018_00185				205971	207581
1	Q018_00186				207669	208508
1	Q018_00187				208505	210121
1	Q018_00188				210388	211449
1	Q018_00189				211472	212830
1	Q018_00190				213078	213803
1	Q018_00191				213827	214744
1	Q018_00192				215094	217466
1	Q018_00193				217507	218409
1	Q018_00194				218477	219376
1	Q018_00195				220023	221141
1	Q018_00196				221217	221525
1	Q018_00197				221525	222961
1	Q018_00198				223304	224116
1	Q018_00199				224145	224864
1	Q018_00200				224866	225267
1	Q018_00201				225448	225660
1	Q018_00202				225876	226457
1	Q018_00203				226465	227922
1	Q018_00204				227988	229022
1	Q018_00205				229045	229854
1	Q018_00206				229851	230771
1	Q018_00207				230797	231909
1	Q018_00208				232140	233033
1	Q018_00209				233154	234818
1	Q018_00210				234818	235699
1	Q018_00211				235701	236000
1	Q018_00212				235993	236856
1	Q018_00213				236853	237659
1	Q018_00214				237675	238367
1	Q018_00215				238364	239296
1	Q018_00216				239353	239757
1	Q018_00217				239763	240527
1	Q018_00218				240601	241530
1	Q018_00219				241718	242155
1	Q018_00220				242347	243267
1	Q018_00221				243618	245108
1	Q018_00222				245166	246599
1	Q018_00223				246630	248012
1	Q018_00224				248176	249234
1	Q018_00225				249311	250192
1	Q018_00226				250252	251034
1	Q018_00227				251189	251728
1	Q018_00228				251879	252730
1	Q018_00229				252727	253509
1	Q018_00230				253506	254711
1	Q018_00231				254861	256159
1	Q018_00232				256182	257561
1	Q018_00233				257576	258367
1	Q018_00234				258378	258779
1	Q018_00235				258954	259895
1	Q018_00236				260086	260919
1	Q018_00237				261377	262723
1	Q018_00238				263028	263807
1	Q018_00239				264050	265093
1	Q018_00240				265116	265931
1	Q018_00241				266081	266959
1	Q018_00242				266985	268250
1	Q018_00243				268316	269641
1	Q018_00244				270187	272091
1	Q018_00245				272184	272852
1	Q018_00246				272892	273746
1	Q018_00247				273743	274189
1	Q018_00248				274306	275811
1	Q018_00249				275986	277170
1	Q018_00250				277348	278214
1	Q018_00251				278211	278657
1	Q018_00252				278735	279169
1	Q018_00253				279324	279965
1	Q018_00254				280230	280484
1	Q018_00255				280609	281073
1	Q018_00256				281126	282616
1	Q018_00257				282813	283235
1	Q018_00258				283255	283956
1	Q018_00259				284105	285037
1	Q018_00260				285289	285365
1	Q018_00261				285995	287446
1	Q018_00262				287691	288971
1	Q018_00263				289297	290496
1	Q018_00264				290667	292088
1	Q018_00265				292215	292652
1	Q018_00266				292664	293071
1	Q018_00267				293105	293389
1	Q018_00268				293386	294318
1	Q018_00269				294368	295582
1	Q018_00270				295745	296515
1	Q018_00271				296624	297310
1	Q018_00272				297386	297901
1	Q018_00273				297941	298699
1	Q018_00274				298871	299623
1	Q018_00275				299717	300415
1	Q018_00276				300429	301418
1	Q018_00277				301422	302291
1	Q018_00278				302302	303120
1	Q018_00279				303282	304280
1	Q018_00280				304457	304639
1	Q018_00281				304803	307085
1	Q018_00282				307257	308435
1	Q018_00283				308664	310049
1	Q018_00284				310105	311061
1	Q018_00285				311114	312076
1	Q018_00286				312189	313160
1	Q018_00287				313773	315155
1	Q018_00288				315290	316396
1	Q018_00289				316482	317360
1	Q018_00290				317523	318188
1	Q018_00291				318249	319310
1	Q018_00292				319566	320942
1	Q018_00293				321221	321973
1	Q018_00294				322014	323372
1	Q018_00295				323438	324808
1	Q018_00296				324924	326027
1	Q018_00297				326446	327543
1	Q018_00298				327598	328752
1	Q018_00299				328749	329660
1	Q018_00300				329743	330612
1	Q018_00301				330790	333177
1	Q018_00302				333288	334340
1	Q018_00303				334319	334822
1	Q018_00304				334927	335538
1	Q018_00305				335615	336556
1	Q018_00306				336576	337328
1	Q018_00307				337446	338075
1	Q018_00308				338097	338651
1	Q018_00309				338714	338803
1	Q018_00310				338917	339411
1	Q018_00311				339416	340108
1	Q018_00312				340180	340950
1	Q018_00313				341243	341680
1	Q018_00314				341738	342967
1	Q018_00315				343171	344565
1	Q018_00316				344657	345322
1	Q018_00317				345478	346410
1	Q018_00318				346494	346844
1	Q018_00319				346925	347959
1	Q018_00320				347975	349369
1	Q018_00321				349790	350833
1	Q018_00322				350881	351669
1	Q018_00323				351666	352601
1	Q018_00324				352598	353647
1	Q018_00325				354011	354940
1	Q018_00326				354980	356956
1	Q018_00327				357213	357938
1	Q018_00328				357981	358313
1	Q018_00329				358436	359107
1	Q018_00330				359366	360880
1	Q018_00331				361000	361467
1	Q018_00332				361518	362789
1	Q018_00333				362786	363253
1	Q018_00334				363226	364467
1	Q018_00335				364517	365170
1	Q018_00336				365374	365853
1	Q018_00337				365876	368155
1	Q018_00338				368274	369311
1	Q018_00339				369315	370070
1	Q018_00340				370192	370995
1	Q018_00341				371005	371805
1	Q018_00342				372011	372805
1	Q018_00343				372832	373629
1	Q018_00344				373664	375043
1	Q018_00345				375036	376421
1	Q018_00346				376613	376975
1	Q018_00347				377012	378163
1	Q018_00348				378373	379467
1	Q018_00349				379464	380504
1	Q018_00350				380587	381093
1	Q018_00351				381109	381582
1	Q018_00352				381721	383106
1	Q018_00353				383336	385174
1	Q018_00354				385502	386698
1	Q018_00355				386771	387310
1	Q018_00356				387472	388350
1	Q018_00357				388409	389221
1	Q018_00358				389298	389876
1	Q018_00359				389959	390303
1	Q018_00360				390573	391559
1	Q018_00361				391664	393397
1	Q018_00362				393525	393776
1	Q018_00363				393897	394376
1	Q018_00364				394525	396120
1	Q018_00365				396176	396724
1	Q018_00366				396779	398209
1	Q018_00367				398498	399145
1	Q018_00368				399130	399540
1	Q018_00369				399603	400601
1	Q018_00370				400638	401204
1	Q018_00371				401207	401803
1	Q018_00372				401803	403290
1	Q018_00373				403409	404653
1	Q018_00374				404801	406147
1	Q018_00375				406144	406815
1	Q018_00376				406815	407822
1	Q018_00377				407936	408790
1	Q018_00378				408855	409460
1	Q018_00379				409465	410196
1	Q018_00380				410233	410610
1	Q018_00381				410713	410913
1	Q018_00382				410972	411769
1	Q018_00383				411860	412594
1	Q018_00384				412757	414103
1	Q018_00385				414116	414373
1	Q018_00386				414435	414758
1	Q018_00387				414839	415993
1	Q018_00388				416114	416707
1	Q018_00389				416704	417123
1	Q018_00390				417255	417875
1	Q018_00391				417883	419022
1	Q018_00392				419111	421078
1	Q018_00393				421186	421356
1	Q018_00394				421479	422072
1	Q018_00395				422083	422904
